./images\19094.png,49,1,70,37,7
./images\28180.png,21,7,29,26,3
./images\28180.png,31,7,40,26,4
./images\4279.png,57,11,71,44,1
./images\4279.png,70,10,86,43,7
./images\15855.png,37,7,50,34,5
./images\15855.png,51,8,58,35,10
./images\10631.png,54,18,76,53,3
./images\10631.png,76,19,90,54,1
./images\8338.png,29,4,39,22,7
./images\8338.png,38,6,49,24,6
./images\30583.png,34,10,42,33,1
./images\30583.png,44,5,61,28,7
./images\11649.png,29,7,41,33,2
./images\11649.png,52,5,63,31,7
./images\14177.png,30,3,52,36,7
./images\25054.png,17,4,27,20,8
./images\25054.png,26,1,36,17,3
./images\15604.png,38,10,57,51,2
./images\15604.png,61,12,76,53,10
./images\377.png,43,4,81,58,4
./images\21465.png,60,13,91,67,7
./images\6776.png,21,5,38,25,7
./images\6776.png,41,4,61,24,10
./images\18831.png,56,18,75,56,3
./images\18831.png,77,17,96,55,5
./images\23815.png,93,22,130,95,6
./images\23815.png,130,15,159,88,8
./images\9105.png,61,17,76,66,1
./images\9105.png,74,17,87,66,1
./images\9105.png,88,16,104,65,8
./images\3683.png,30,15,44,43,4
./images\3683.png,42,16,58,44,6
./images\3683.png,55,18,73,46,10
./images\6906.png,48,13,62,37,1
./images\6906.png,61,13,75,37,7
./images\6906.png,74,13,91,37,4
./images\1059.png,44,6,65,52,9
./images\1059.png,66,2,77,48,1
./images\14670.png,61,28,79,62,8
./images\14670.png,76,27,98,61,5
./images\20651.png,48,14,55,37,1
./images\20651.png,54,17,68,40,10
./images\20651.png,68,15,82,38,10
./images\20651.png,81,14,90,37,10
./images\1221.png,39,3,53,43,3
./images\1221.png,58,3,73,43,2
./images\1221.png,75,6,94,46,6
./images\19868.png,96,17,126,82,3
./images\19868.png,125,18,151,83,6
./images\19868.png,151,9,178,74,10
./images\16884.png,69,10,106,77,8
./images\32288.png,23,9,29,22,6
./images\5255.png,27,6,38,27,3
./images\16227.png,79,16,93,63,1
./images\16227.png,97,25,117,72,8
./images\16227.png,124,33,150,80,5
./images\22750.png,17,1,23,17,2
./images\21813.png,29,4,52,38,3
./images\6003.png,118,56,148,95,3
./images\6003.png,135,39,157,78,1
./images\6003.png,148,20,177,59,5
./images\21151.png,47,6,75,54,3
./images\21151.png,75,9,106,57,6
./images\8906.png,24,2,38,23,5
./images\8906.png,42,1,50,22,4
./images\18805.png,43,9,57,41,2
./images\18805.png,58,9,74,41,9
./images\18215.png,22,4,34,26,5
./images\7764.png,27,6,38,35,2
./images\7764.png,37,5,49,34,10
./images\7764.png,47,7,58,36,9
./images\4568.png,116,24,146,101,1
./images\4568.png,149,16,189,93,5
./images\3222.png,39,5,50,42,1
./images\3222.png,50,8,64,45,2
./images\10242.png,52,10,68,40,2
./images\10242.png,68,8,82,38,5
./images\10242.png,77,9,94,39,3
./images\30077.png,44,8,62,39,2
./images\30077.png,62,8,78,39,4
./images\13999.png,46,11,67,42,6
./images\13999.png,62,11,84,42,6
./images\18584.png,29,9,39,31,5
./images\18584.png,39,10,46,32,1
./images\16622.png,120,19,162,90,3
./images\16622.png,159,8,197,79,4
./images\10051.png,18,3,22,17,1
./images\13616.png,41,26,49,45,2
./images\13616.png,50,25,59,44,10
./images\13616.png,60,25,69,44,4
./images\25535.png,20,4,26,22,1
./images\13324.png,30,8,41,32,3
./images\13324.png,42,6,53,30,2
./images\29616.png,43,6,58,56,6
./images\29616.png,56,6,73,56,6
./images\3755.png,26,5,37,24,2
./images\3755.png,39,5,45,24,7
./images\3755.png,50,5,57,24,8
./images\31142.png,25,8,34,24,2
./images\31142.png,33,8,39,24,7
./images\31142.png,40,9,48,25,10
./images\7363.png,125,39,143,77,5
./images\7363.png,143,29,162,67,2
./images\7363.png,165,21,179,59,7
./images\32521.png,35,4,48,39,6
./images\2630.png,28,5,37,27,7
./images\2630.png,38,5,47,27,10
./images\30683.png,67,23,93,73,3
./images\30683.png,91,15,110,65,9
./images\30683.png,108,11,134,61,6
./images\32884.png,22,3,33,26,5
./images\32884.png,31,5,41,28,10
./images\32884.png,41,3,49,26,1
./images\30636.png,38,4,57,42,2
./images\30636.png,58,4,76,42,6
./images\29980.png,12,1,20,16,2
./images\29980.png,22,1,26,16,2
./images\29980.png,29,1,35,16,10
./images\29980.png,36,1,42,16,6
./images\10053.png,192,81,217,130,10
./images\25409.png,98,18,154,126,2
./images\25409.png,150,11,210,119,6
./images\28445.png,25,1,35,23,5
./images\28445.png,36,1,43,23,1
./images\6653.png,17,3,26,18,2
./images\6653.png,28,2,36,17,4
./images\22345.png,18,1,27,21,1
./images\22345.png,25,1,37,21,2
./images\22345.png,35,1,48,21,8
./images\32649.png,28,8,35,29,3
./images\32649.png,36,8,42,29,3
./images\32649.png,42,6,51,27,7
./images\5412.png,25,2,31,27,1
./images\5412.png,34,6,49,31,2
./images\23414.png,37,2,47,41,1
./images\23414.png,47,5,59,44,6
./images\23414.png,59,3,69,42,2
./images\24325.png,17,3,28,21,4
./images\14050.png,17,1,27,20,2
./images\14050.png,28,1,34,20,1
./images\30403.png,18,4,25,18,5
./images\30403.png,25,4,30,18,10
./images\11079.png,177,18,214,90,9
./images\11079.png,214,29,258,101,2
./images\11079.png,257,31,298,103,10
./images\25235.png,35,6,44,36,8
./images\11246.png,62,2,97,74,3
./images\11246.png,96,7,134,79,10
./images\29481.png,22,4,31,17,2
./images\29481.png,31,5,39,18,5
./images\29481.png,38,6,46,19,1
./images\29481.png,45,6,56,19,5
./images\8219.png,103,27,125,67,2
./images\8219.png,121,22,147,62,2
./images\8219.png,144,22,166,62,4
./images\10274.png,35,6,50,37,1
./images\10274.png,51,6,67,37,10
./images\13699.png,29,4,39,36,2
./images\13699.png,38,4,46,36,8
./images\13699.png,47,2,54,34,2
./images\28024.png,27,12,34,30,2
./images\28024.png,34,9,40,27,10
./images\16164.png,21,2,27,22,1
./images\16164.png,27,3,39,23,10
./images\16164.png,39,3,52,23,9
./images\14887.png,67,24,87,61,4
./images\14887.png,87,19,107,56,9
./images\14887.png,107,17,126,54,3
./images\25978.png,74,31,90,71,4
./images\25978.png,90,29,104,69,1
./images\2733.png,25,6,33,27,2
./images\2733.png,35,3,41,24,5
./images\532.png,57,8,86,54,2
./images\532.png,91,8,113,54,4
./images\532.png,115,16,131,62,2
./images\532.png,135,17,152,63,1
./images\9333.png,93,25,137,91,5
./images\9333.png,132,28,171,94,10
./images\8690.png,100,28,144,100,1
./images\8690.png,137,35,170,107,1
./images\8690.png,162,23,203,95,10
./images\11110.png,18,3,34,25,5
./images\11110.png,33,4,45,26,7
./images\15002.png,32,4,40,35,1
./images\15002.png,57,6,68,37,4
./images\16425.png,43,19,66,52,6
./images\16425.png,54,1,80,34,10
./images\21746.png,21,2,33,26,6
./images\14975.png,152,92,181,137,3
./images\14975.png,176,90,204,135,5
./images\14975.png,192,79,223,124,7
./images\3920.png,46,13,73,58,3
./images\3920.png,77,11,105,56,2
./images\17583.png,16,1,24,19,5
./images\17583.png,22,1,29,19,1
./images\9815.png,67,5,105,69,5
./images\23834.png,49,9,61,49,6
./images\23834.png,60,9,74,49,9
./images\24363.png,34,5,49,32,1
./images\24363.png,55,7,72,34,2
./images\26986.png,21,6,31,24,4
./images\26986.png,31,5,43,23,4
./images\26986.png,43,4,55,22,3
./images\32301.png,55,25,77,51,2
./images\32301.png,66,11,79,37,1
./images\16098.png,31,4,39,39,1
./images\16098.png,38,4,49,39,8
./images\23034.png,51,8,98,74,5
./images\9796.png,26,5,40,28,5
./images\9796.png,36,7,49,30,5
./images\9796.png,41,4,60,27,4
./images\17852.png,22,3,28,19,7
./images\17852.png,28,3,35,19,5
./images\17341.png,12,1,17,12,3
./images\17341.png,23,1,27,12,7
./images\27935.png,64,13,79,44,3
./images\27935.png,77,13,88,44,9
./images\27935.png,86,9,102,40,3
./images\4166.png,81,21,110,81,8
./images\4166.png,121,15,148,75,6
./images\31301.png,20,3,32,22,8
./images\18816.png,70,29,86,66,2
./images\18816.png,84,29,100,66,8
./images\18339.png,15,2,23,15,5
./images\18339.png,24,3,33,16,8
./images\14555.png,53,6,92,66,6
./images\14555.png,91,12,125,72,4
./images\26346.png,9,1,14,12,1
./images\7170.png,21,3,33,29,3
./images\12856.png,64,1,96,72,4
./images\12856.png,104,5,130,76,3
./images\33246.png,23,5,37,25,5
./images\33246.png,39,4,49,24,10
./images\24479.png,33,7,43,33,2
./images\24479.png,42,5,53,31,2
./images\12250.png,32,7,46,40,1
./images\12250.png,46,7,69,40,5
./images\23985.png,37,6,53,34,2
./images\23985.png,56,10,64,38,10
./images\23985.png,65,7,76,35,1
./images\26512.png,35,13,52,41,5
./images\26512.png,48,13,62,41,1
./images\26512.png,58,11,75,39,10
./images\11353.png,38,9,47,43,1
./images\11353.png,43,7,53,41,3
./images\11848.png,23,7,34,26,2
./images\11848.png,35,7,47,26,6
./images\9051.png,51,11,64,49,3
./images\9051.png,66,12,78,50,2
./images\9051.png,76,13,92,51,5
./images\22901.png,60,11,82,51,2
./images\24437.png,20,1,30,17,1
./images\24437.png,31,1,42,17,7
./images\24437.png,42,4,56,20,4
./images\24274.png,25,4,31,24,8
./images\24274.png,31,4,39,24,2
./images\28698.png,61,11,97,68,9
./images\28698.png,96,12,128,69,5
./images\4245.png,20,1,27,20,5
./images\4245.png,26,1,35,20,4
./images\30173.png,32,2,56,41,3
./images\30173.png,57,2,79,41,3
./images\1537.png,28,6,39,39,1
./images\1537.png,41,7,61,40,4
./images\14541.png,112,60,131,93,9
./images\14541.png,127,61,146,94,10
./images\11299.png,20,5,33,26,3
./images\11299.png,32,6,46,27,10
./images\19838.png,45,6,56,41,1
./images\19838.png,55,10,67,45,7
./images\19838.png,65,9,81,44,10
./images\4066.png,71,5,88,38,9
./images\16394.png,31,4,49,39,4
./images\6256.png,47,11,60,48,1
./images\6256.png,58,11,70,48,5
./images\6256.png,68,10,84,47,5
./images\14652.png,19,4,32,23,8
./images\14652.png,33,3,47,22,5
./images\29526.png,31,4,38,28,3
./images\29526.png,39,3,48,27,8
./images\29861.png,65,25,92,66,8
./images\29861.png,85,18,108,59,10
./images\29861.png,101,14,127,55,9
./images\22055.png,46,11,59,48,1
./images\22055.png,59,13,74,50,5
./images\16651.png,26,7,39,28,2
./images\16651.png,39,4,53,25,9
./images\16651.png,52,4,68,25,10
./images\25640.png,69,34,88,69,3
./images\25640.png,87,33,110,68,6
./images\25640.png,107,34,126,69,3
./images\13841.png,28,4,40,29,6
./images\9126.png,42,15,49,37,1
./images\9126.png,47,14,59,36,10
./images\9126.png,61,13,73,35,3
./images\9081.png,50,10,74,30,9
./images\9030.png,42,10,59,50,5
./images\9030.png,59,10,80,50,8
./images\8571.png,19,4,26,17,7
./images\8571.png,26,3,33,16,5
./images\21906.png,34,10,46,35,3
./images\15457.png,17,1,25,18,2
./images\15457.png,25,1,32,18,10
./images\6373.png,36,8,54,46,7
./images\6373.png,55,4,78,42,3
./images\8216.png,28,5,40,27,6
./images\8216.png,42,5,55,27,8
./images\2237.png,39,8,59,46,4
./images\2237.png,59,7,79,45,2
./images\18794.png,59,13,82,77,2
./images\1054.png,20,1,28,23,1
./images\1054.png,27,1,36,23,9
./images\1054.png,36,1,47,23,7
./images\1054.png,46,2,56,24,9
./images\9895.png,20,4,26,18,1
./images\30215.png,23,3,37,33,1
./images\30215.png,34,3,52,33,6
./images\12049.png,38,3,44,37,6
./images\12049.png,45,6,56,40,8
./images\4303.png,92,15,123,88,5
./images\4303.png,122,38,149,111,9
./images\29951.png,39,5,53,48,5
./images\29951.png,52,6,65,49,5
./images\213.png,59,4,78,56,1
./images\30401.png,92,47,134,98,5
./images\30401.png,115,33,159,84,8
./images\30401.png,139,17,180,68,10
./images\4848.png,17,1,24,19,3
./images\4848.png,23,1,30,19,3
./images\26619.png,27,4,42,34,1
./images\26619.png,41,3,63,33,4
./images\15240.png,53,17,71,49,7
./images\15240.png,72,17,85,49,1
./images\15240.png,86,16,100,48,7
./images\31652.png,27,4,49,34,3
./images\31652.png,49,5,63,35,1
./images\32399.png,34,8,51,40,7
./images\19356.png,41,5,58,42,2
./images\19356.png,62,7,78,44,10
./images\5666.png,38,7,57,36,6
./images\23750.png,69,8,91,66,4
./images\23750.png,96,3,111,61,4
./images\28442.png,26,7,40,35,2
./images\28442.png,38,6,52,34,3
./images\5516.png,37,6,59,42,3
./images\5516.png,59,6,80,42,10
./images\2641.png,17,5,26,18,4
./images\2947.png,26,6,44,38,4
./images\2947.png,40,5,60,37,5
./images\7165.png,48,9,72,49,2
./images\22796.png,20,1,29,16,4
./images\22660.png,24,6,33,22,4
./images\22660.png,33,5,42,21,4
./images\9852.png,33,9,45,31,3
./images\9852.png,49,8,61,30,9
./images\25512.png,65,25,86,68,2
./images\25512.png,79,15,101,58,9
./images\7556.png,13,1,19,16,1
./images\7556.png,18,2,24,17,7
./images\23377.png,21,6,27,22,4
./images\23377.png,27,5,32,21,10
./images\2668.png,85,16,121,94,9
./images\2668.png,127,24,152,102,1
./images\22623.png,29,6,44,31,2
./images\22623.png,44,4,58,29,6
./images\22623.png,57,4,72,29,7
./images\12120.png,20,1,29,19,7
./images\32275.png,40,7,67,50,7
./images\32275.png,65,7,88,50,5
./images\4035.png,51,15,68,53,1
./images\4035.png,68,12,81,50,1
./images\4035.png,81,15,100,53,8
./images\1952.png,67,13,99,64,4
./images\1952.png,99,12,131,63,5
./images\7637.png,40,12,58,47,2
./images\7637.png,56,12,72,47,8
./images\14403.png,22,8,28,22,1
./images\14403.png,27,6,34,20,4
./images\14403.png,33,5,41,19,3
./images\12380.png,16,1,22,20,2
./images\12380.png,25,1,33,20,3
./images\12380.png,33,1,43,20,10
./images\17298.png,97,9,154,128,1
./images\17298.png,159,15,240,134,10
./images\27456.png,99,25,141,114,8
./images\27456.png,138,25,175,114,8
./images\19863.png,108,27,130,85,1
./images\19863.png,123,23,145,81,10
./images\19863.png,143,25,160,83,5
./images\19863.png,155,29,180,87,6
./images\29019.png,47,12,57,33,5
./images\29019.png,59,11,68,32,6
./images\11370.png,90,43,118,82,3
./images\11370.png,112,30,133,69,10
./images\11370.png,128,19,180,58,3
./images\14192.png,37,7,45,32,1
./images\14192.png,47,7,62,32,7
./images\1659.png,25,3,37,27,4
./images\1659.png,39,2,50,26,9
./images\3353.png,69,38,78,58,2
./images\3353.png,81,37,89,57,10
./images\3353.png,92,35,103,55,5
./images\30238.png,40,10,62,43,5
./images\21547.png,51,11,67,56,1
./images\21547.png,71,14,97,59,8
./images\29750.png,36,5,56,39,3
./images\29750.png,54,5,72,39,2
./images\31712.png,19,1,32,26,6
./images\31712.png,34,1,46,26,9
./images\19438.png,38,7,60,45,2
./images\19438.png,61,5,81,43,3
./images\20819.png,36,11,45,35,1
./images\20819.png,44,11,52,35,1
./images\20819.png,49,12,60,36,2
./images\9627.png,29,3,55,43,4
./images\9627.png,57,5,75,45,10
./images\12139.png,14,1,20,12,4
./images\12139.png,19,1,25,12,6
./images\21612.png,14,1,24,17,2
./images\21612.png,27,1,37,17,7
./images\20452.png,75,25,102,80,3
./images\20452.png,101,22,130,77,3
./images\21789.png,60,9,93,74,9
./images\21789.png,92,10,139,75,4
./images\17173.png,23,3,38,27,5
./images\17173.png,37,3,57,27,4
./images\4566.png,30,2,42,39,2
./images\4566.png,42,3,55,40,5
./images\25204.png,56,17,67,45,7
./images\25204.png,62,16,78,44,6
./images\25204.png,72,14,88,42,10
./images\24270.png,49,7,75,58,6
./images\19956.png,25,6,34,26,2
./images\19956.png,35,3,45,23,6
./images\19956.png,47,4,61,24,4
./images\815.png,5,13,41,94,6
./images\815.png,46,9,86,90,2
./images\32793.png,41,15,50,35,8
./images\32793.png,49,15,57,35,10
./images\32793.png,55,16,65,36,10
./images\27628.png,25,4,38,29,6
./images\27628.png,38,4,51,29,2
./images\28008.png,69,21,81,64,1
./images\28008.png,80,16,90,59,1
./images\28008.png,87,16,101,59,10
./images\18492.png,39,5,66,48,3
./images\18492.png,69,4,96,47,6
./images\29145.png,29,5,36,28,1
./images\29145.png,40,6,52,29,4
./images\20448.png,45,12,68,51,5
./images\20448.png,71,8,93,47,10
./images\22565.png,26,4,35,27,1
./images\22565.png,35,4,47,27,9
./images\22565.png,47,4,62,27,2
./images\14682.png,45,9,60,35,5
./images\14682.png,62,9,73,35,1
./images\19280.png,117,15,134,60,3
./images\19280.png,136,20,150,65,6
./images\19280.png,149,20,159,65,3
./images\12588.png,26,7,31,28,1
./images\12588.png,30,5,36,26,7
./images\12588.png,36,4,44,25,5
./images\28097.png,25,11,42,30,1
./images\4153.png,26,4,38,32,3
./images\4153.png,40,5,51,33,4
./images\17364.png,115,32,142,100,9
./images\17364.png,142,27,164,95,1
./images\4182.png,27,3,42,33,9
./images\4182.png,46,1,63,31,2
./images\9335.png,18,1,22,15,1
./images\9335.png,24,3,28,17,1
./images\9335.png,28,2,33,16,9
./images\28507.png,19,6,25,18,3
./images\28507.png,25,6,31,18,10
./images\3502.png,74,25,96,81,1
./images\3502.png,94,25,120,81,4
./images\3502.png,119,22,140,78,8
./images\24291.png,40,5,56,43,6
./images\24291.png,56,9,68,47,4
./images\24291.png,70,6,84,44,10
./images\31768.png,28,3,33,32,1
./images\31768.png,35,5,40,34,1
./images\31768.png,42,8,51,37,4
./images\1342.png,47,11,63,44,1
./images\1342.png,59,12,76,45,10
./images\1342.png,76,11,97,44,4
./images\1342.png,95,13,114,46,2
./images\8614.png,25,3,45,29,8
./images\8618.png,28,2,40,36,3
./images\8618.png,41,4,52,38,5
./images\19554.png,58,1,113,86,6
./images\19554.png,108,6,161,91,2
./images\22838.png,50,17,68,53,8
./images\22838.png,67,16,85,52,9
./images\27329.png,49,13,68,39,3
./images\27929.png,26,6,41,30,2
./images\8346.png,42,10,64,48,8
./images\8346.png,64,4,84,42,2
./images\31896.png,47,4,67,56,3
./images\31896.png,63,4,87,56,3
./images\31531.png,45,12,57,35,7
./images\31531.png,56,13,72,36,6
./images\8149.png,22,3,29,24,1
./images\8149.png,31,3,42,24,3
./images\8149.png,44,3,57,24,4
./images\21681.png,51,8,81,66,3
./images\29795.png,41,7,69,50,5
./images\29795.png,69,7,95,50,6
./images\15198.png,25,5,40,29,4
./images\15198.png,39,5,52,29,5
./images\7561.png,29,8,43,34,2
./images\4724.png,86,17,127,83,3
./images\4724.png,120,23,159,89,3
./images\4724.png,152,14,196,80,9
./images\24837.png,26,1,46,31,2
./images\6649.png,23,1,37,23,3
./images\10460.png,26,2,44,29,2
./images\10460.png,41,3,59,30,7
./images\21760.png,63,16,78,52,1
./images\21760.png,78,23,97,59,2
./images\21760.png,98,23,115,59,2
./images\5799.png,44,12,62,48,8
./images\5799.png,60,11,78,47,7
./images\852.png,66,50,88,80,1
./images\852.png,76,34,100,64,1
./images\852.png,93,21,120,51,9
./images\22432.png,27,1,47,36,5
./images\22432.png,52,3,72,38,9
./images\31496.png,19,3,24,18,1
./images\31496.png,25,4,34,19,10
./images\20002.png,82,12,134,101,7
./images\29322.png,34,3,56,39,3
./images\29322.png,58,4,81,40,8
./images\9018.png,17,2,23,20,1
./images\9018.png,32,1,42,19,7
./images\12310.png,46,12,70,41,5
./images\21306.png,22,4,32,28,6
./images\21306.png,31,5,36,29,1
./images\23558.png,22,5,32,27,1
./images\23558.png,30,4,41,26,9
./images\23558.png,42,5,53,27,5
./images\31269.png,31,5,55,43,7
./images\31269.png,55,5,75,43,3
./images\16294.png,28,7,44,35,3
./images\16294.png,47,6,66,34,8
./images\2883.png,31,9,44,36,1
./images\2883.png,42,10,59,37,10
./images\12264.png,54,9,80,54,5
./images\12264.png,80,13,100,58,7
./images\12264.png,103,20,125,65,2
./images\23341.png,18,3,22,21,1
./images\23341.png,24,3,31,21,4
./images\23341.png,30,3,39,21,3
./images\31907.png,39,6,63,55,1
./images\31907.png,64,5,81,54,1
./images\29149.png,18,1,23,20,1
./images\29149.png,24,1,33,20,3
./images\22636.png,54,15,69,45,4
./images\22636.png,66,16,81,46,9
./images\6751.png,57,18,67,62,5
./images\6751.png,65,11,82,55,9
./images\2068.png,15,3,20,16,1
./images\2068.png,21,2,28,15,3
./images\2068.png,27,2,33,15,9
./images\2068.png,34,2,40,15,2
./images\10676.png,123,40,145,87,5
./images\10676.png,152,44,173,91,3
./images\1414.png,80,19,104,69,2
./images\1414.png,101,20,127,70,7
./images\18146.png,43,7,73,57,5
./images\11415.png,20,1,34,24,2
./images\11415.png,34,2,44,25,1
./images\11415.png,44,1,60,24,8
./images\28173.png,41,4,54,44,1
./images\28173.png,58,8,75,48,6
./images\18555.png,15,5,32,34,4
./images\18555.png,31,3,46,32,8
./images\18555.png,43,1,63,30,2
./images\11553.png,170,80,194,115,8
./images\10244.png,37,13,46,49,1
./images\10244.png,48,9,61,45,7
./images\18423.png,94,30,116,72,2
./images\18423.png,114,31,131,73,7
./images\18423.png,127,27,147,69,5
./images\11621.png,80,23,95,44,2
./images\11621.png,96,23,108,44,7
./images\25476.png,66,19,82,46,4
./images\25476.png,76,19,89,46,7
./images\26051.png,36,7,47,36,3
./images\26051.png,48,5,56,34,1
./images\33098.png,32,1,55,41,9
./images\33098.png,57,1,75,41,10
./images\2407.png,42,10,49,33,2
./images\11442.png,89,18,130,97,4
./images\11442.png,135,25,181,104,2
./images\14839.png,16,1,22,18,2
./images\14839.png,23,1,29,18,4
./images\14839.png,32,1,37,18,6
./images\14976.png,20,4,26,21,2
./images\14976.png,25,4,34,21,6
./images\14976.png,32,4,40,21,3
./images\14976.png,39,4,47,21,9
./images\12637.png,18,1,28,21,2
./images\12637.png,28,1,37,21,6
./images\32757.png,22,4,28,19,1
./images\32757.png,35,7,42,22,5
./images\10611.png,58,9,89,79,1
./images\10611.png,97,9,131,79,4
./images\10088.png,66,32,84,62,4
./images\10088.png,80,27,97,57,6
./images\10088.png,95,32,108,62,8
./images\6977.png,52,14,79,64,4
./images\6977.png,81,14,111,64,5
./images\25199.png,28,3,40,31,5
./images\25199.png,41,6,49,34,1
./images\30870.png,26,6,35,31,5
./images\30870.png,36,3,41,28,1
./images\1929.png,28,4,50,41,3
./images\1929.png,54,4,74,41,8
./images\20772.png,34,1,53,36,5
./images\20772.png,62,1,81,36,1
./images\20772.png,92,1,119,36,2
./images\14938.png,20,3,31,22,4
./images\14938.png,31,5,41,24,8
./images\2902.png,52,3,74,47,2
./images\27711.png,21,6,28,19,1
./images\27711.png,28,6,36,19,9
./images\27711.png,36,6,43,19,10
./images\27711.png,44,6,52,19,6
./images\10685.png,23,1,37,25,4
./images\10685.png,38,1,52,25,8
./images\15500.png,37,6,50,37,4
./images\15500.png,51,7,63,38,10
./images\30229.png,17,4,30,22,7
./images\30229.png,30,3,38,21,1
./images\2359.png,63,12,75,55,1
./images\2359.png,75,12,86,55,1
./images\2359.png,85,11,100,54,1
./images\19401.png,177,116,198,152,1
./images\19401.png,187,97,201,133,2
./images\19401.png,196,79,209,115,6
./images\19401.png,205,64,221,100,1
./images\12255.png,24,2,41,31,6
./images\12255.png,41,3,58,32,9
./images\17910.png,35,4,45,36,1
./images\17910.png,44,4,57,36,2
./images\29848.png,19,2,31,22,5
./images\29848.png,32,1,43,21,3
./images\2664.png,51,10,60,40,1
./images\26238.png,111,28,159,107,8
./images\24178.png,21,4,28,24,1
./images\24178.png,31,3,38,23,7
./images\24178.png,37,3,46,23,6
./images\24178.png,46,3,57,23,6
./images\30952.png,78,30,107,76,4
./images\30952.png,114,22,130,68,1
./images\30952.png,135,16,163,62,4
./images\16549.png,29,10,38,29,9
./images\16549.png,40,9,50,28,5
./images\26640.png,51,11,65,39,6
./images\29906.png,60,19,79,54,2
./images\29906.png,76,19,91,54,7
./images\29906.png,90,18,109,53,5
./images\22028.png,42,6,58,48,1
./images\22028.png,58,12,82,54,7
./images\10738.png,59,14,77,69,1
./images\10738.png,84,14,109,69,4
./images\13601.png,37,5,46,39,1
./images\13601.png,46,5,60,39,4
./images\8128.png,90,28,112,60,2
./images\8128.png,111,30,129,62,4
./images\8248.png,92,14,166,121,3
./images\10241.png,87,20,125,96,2
./images\10241.png,123,22,159,98,9
./images\5887.png,32,9,39,35,1
./images\5887.png,42,8,48,34,10
./images\5887.png,49,4,59,30,10
./images\12000.png,24,3,31,25,1
./images\12000.png,31,4,42,26,6
./images\12000.png,41,6,53,28,2
./images\7318.png,21,3,30,22,3
./images\7318.png,33,6,41,25,8
./images\6561.png,81,10,118,79,3
./images\6561.png,127,11,154,80,1
./images\31759.png,40,1,65,41,4
./images\10781.png,42,16,51,38,1
./images\10781.png,48,18,57,40,2
./images\10781.png,58,20,67,42,8
./images\29698.png,29,6,34,30,1
./images\29698.png,34,6,46,30,2
./images\1257.png,54,14,67,53,4
./images\1257.png,67,16,86,55,8
./images\23686.png,43,7,53,41,1
./images\23686.png,52,8,65,42,1
./images\5343.png,72,24,90,69,2
./images\5343.png,88,20,102,65,6
./images\21088.png,50,8,85,64,3
./images\21088.png,89,7,122,63,7
./images\2684.png,100,45,108,118,1
./images\2684.png,111,33,129,106,2
./images\2684.png,132,24,142,97,6
./images\30828.png,28,4,37,25,4
./images\30828.png,38,5,45,26,8
./images\31125.png,24,4,39,26,5
./images\31125.png,40,6,54,28,10
./images\12589.png,12,1,17,14,2
./images\12589.png,19,1,22,14,5
./images\524.png,26,6,37,28,6
./images\31473.png,183,30,202,60,4
./images\31473.png,198,32,215,62,10
./images\31473.png,207,29,227,59,4
./images\14804.png,12,1,17,12,2
./images\14804.png,20,1,26,12,4
./images\14804.png,27,1,32,12,2
./images\14804.png,34,1,42,12,2
./images\22795.png,44,11,59,45,1
./images\22795.png,53,10,75,44,2
./images\12478.png,54,10,64,36,1
./images\12478.png,64,12,76,38,8
./images\2516.png,26,6,33,31,1
./images\2516.png,31,4,39,29,4
./images\2516.png,39,2,45,27,10
./images\12391.png,15,1,21,16,1
./images\12391.png,22,1,30,16,3
./images\26297.png,56,3,89,58,7
./images\26297.png,100,6,119,61,4
./images\16475.png,34,3,42,27,6
./images\16475.png,42,3,51,27,8
./images\33093.png,19,2,26,23,6
./images\33093.png,27,2,35,23,3
./images\13666.png,22,2,33,21,5
./images\28988.png,28,3,44,35,8
./images\28988.png,46,4,63,36,6
./images\32900.png,164,106,203,162,7
./images\32900.png,198,102,233,158,10
./images\8013.png,27,5,39,24,6
./images\8013.png,37,4,48,23,4
./images\22148.png,22,3,29,20,2
./images\22148.png,28,3,35,20,5
./images\25789.png,48,5,77,63,3
./images\25789.png,77,10,104,68,5
./images\11618.png,17,1,23,16,1
./images\11618.png,23,1,29,16,5
./images\11618.png,29,2,33,17,1
./images\19547.png,35,10,41,30,1
./images\19547.png,39,8,49,28,9
./images\19547.png,47,7,56,27,7
./images\2624.png,158,55,176,94,2
./images\2624.png,171,62,191,101,7
./images\2624.png,189,69,209,108,7
./images\5468.png,42,3,68,61,1
./images\5468.png,68,4,103,62,10
./images\15705.png,32,7,42,35,1
./images\15705.png,45,9,57,37,9
./images\32797.png,19,3,30,24,2
./images\32797.png,29,4,41,25,3
./images\18068.png,47,15,64,49,2
./images\18068.png,63,14,79,48,6
./images\7391.png,19,1,29,18,4
./images\17967.png,31,4,45,34,3
./images\17967.png,43,4,61,34,10
./images\30130.png,13,1,22,14,7
./images\13635.png,14,2,22,14,3
./images\13635.png,21,1,28,13,5
./images\13317.png,23,1,37,25,4
./images\13317.png,38,3,51,27,3
./images\6241.png,51,9,66,55,4
./images\6241.png,64,8,79,54,2
./images\20958.png,48,19,56,45,1
./images\20958.png,64,17,76,43,7
./images\6147.png,137,59,151,87,6
./images\6147.png,148,56,164,84,7
./images\20386.png,31,4,40,29,1
./images\13889.png,19,2,24,14,1
./images\13889.png,24,1,29,13,2
./images\13889.png,30,1,33,13,4
./images\10683.png,93,29,113,71,5
